battery_id,cycle,chI,chV,chT,disI,disV,disT,BCt,SOH,RUL,voltage_rise,temp_diff,peak_temp,discharge_capacity,charge_energy,efficiency,current_ratio,temp_stress,soh_change
B5,45,1.5325991584819676,4.215713303480463,27.21861455202033,2.0687286909239804,3.5364254592192355,34.55734611667944,1.7652167595004378,88.26083797502189,175,0.6792878442612276,7.33873156465911,34.55734611667944,7.315904810800845,6.460998661315394,1.1323179579968217,1.3498171909301102,71.48977339376515,-0.45793165104868194
B5,46,1.2828828616770418,4.24116320437702,26.27570497338492,2.0692087797276857,3.942600338791745,31.922036035565284,1.764737524685241,88.23687623426206,174,0.29856286558527545,5.646331062180366,31.922036035565284,8.158063235985226,5.440915588470564,1.4993916195414547,1.6129366456908805,66.05335723157525,-0.023961740759830263
B5,47,1.3993743777402303,4.147247449042974,27.80707458309689,1.9557100573915107,4.003197144420791,33.78743372487212,1.7643911298664483,88.21955649332243,173,0.1440503046221826,5.9803591417752315,33.78743372487212,7.829092917064717,5.803551818339269,1.3490174917237272,1.3975602872975816,66.07842394918153,-0.017319740939626627
B5,48,1.2769057145919105,4.252155028629204,28.762415788405733,1.9509846468632384,4.020005533090158,32.21303570708796,1.769523036509107,88.47615182545535,172,0.23214949553904596,3.4506199186822286,32.21303570708796,7.8429690753641665,5.4296010553873595,1.4444834888158522,1.5279003175945207,62.847138093385894,0.2565953321329175
B5,49,1.3834020760002317,4.27219163929827,24.89340435319896,2.028138060897468,3.778937259607139,31.316880612027308,1.759995713743414,87.9997856871707,171,0.49325437969113084,6.423476258828348,31.316880612027308,7.664206485952815,5.910158782876059,1.2967852078964255,1.4660510462448724,63.51495751783458,-0.47636613828464647
B5,50,1.379758095939907,4.182830330271358,25.440809477401043,1.9746275803003777,3.766283529172703,32.507027900457835,1.7480940593532488,87.40470296766244,170,0.41654680109865483,7.066218423056792,32.507027900457835,7.437007331935462,5.771294012134901,1.288620423131828,1.431140419549587,64.18927384583792,-0.5950827195082553
B5,51,1.4559354958957675,4.210492272919327,26.174234234432344,1.8943614064894616,4.0084718191898165,34.143762514277206,1.73982431439465,86.9912157197325,169,0.20202045372951005,7.969528279844862,34.143762514277206,7.5934943132737915,6.130205155338097,1.2387014987029403,1.3011300375803747,64.68062597938832,-0.4134872479299503
B5,52,1.3800372305245985,4.23895686662389,28.62461966271744,1.98415952768635,2.8714198980929764,33.809614146438264,1.7371851833232514,86.85925916616257,168,1.3675369685309136,5.184994483720825,33.809614146438264,5.697355148789347,5.849918294528863,0.973920465541852,1.4377579704368586,67.08366803605468,-0.1319565535699212
B5,53,1.451060102877006,4.234660287319042,26.579110376706765,2.072557370538738,3.765098553991636,33.135781404354844,1.7299871468656065,86.49935734328031,167,0.46956173332740603,6.556671027648079,33.135781404354844,7.803382758880111,6.144746592166341,1.2699275131749599,1.4283056686828437,68.67580797815609,-0.35990182288226436
B5,54,1.436953927064426,4.210434352534735,26.65898357224842,1.9470751731038227,4.009429913074787,29.53827329115236,1.7323238580694529,86.61619290347264,166,0.20100443945994773,2.879289718903941,29.53827329115236,7.806661442047736,6.050200177521751,1.2903145702602945,1.3550018107271753,57.513238581558504,0.1168355601923281
B5,55,1.3518457147457683,4.226116617805704,26.461198303662865,1.992762463241299,3.230787417835642,31.29514890421828,1.7209341618662128,86.04670809331064,165,0.9953291999700618,4.833950600555415,31.29514890421828,6.43819189297515,5.713057639796521,1.126925772309284,1.474104952587776,62.36379801787326,-0.5694848101619954
B5,56,1.4933973165332146,4.201671013184992,24.4307188429483,1.9876276431177575,3.737456980946886,34.02141544755963,1.713891905858941,85.69459529294706,164,0.4642140322381061,9.590696604611335,34.02141544755963,7.4286728102934685,6.27476421604586,1.1838967257601214,1.3309436284055025,67.62190580156302,-0.35211280036358517
B5,57,1.463648407305306,4.16191750519218,27.30173244074096,1.911933052747561,3.826234187013328,34.939415447390815,1.713899184581786,85.6949592290893,163,0.33568331817885255,7.637683006649855,34.939415447390815,7.315503609703475,6.091583927810607,1.200919776596226,1.3062789145294689,66.80182323754521,0.0003639361422500542
B5,58,1.1738565674532098,4.28217188850392,26.619909353670504,1.945455645038141,3.3086017552932816,29.5923160840555,1.703854363938203,85.19271819691016,162,0.9735701332106386,2.9724067303849964,29.5923160840555,6.436737962018417,5.026655594283841,1.2805209828455482,1.6573197262583679,57.57053837547875,-0.5022410321791426
B5,59,1.37591790056822,4.25293761681584,28.72542679420648,1.9572368653949757,3.414331776706701,33.72974083593252,1.700981609423062,85.04908047115309,161,0.8386058401091394,5.004314041726037,33.72974083593252,6.682656024059881,5.85169299697686,1.1420038658064116,1.4224953862339353,66.01709222430547,-0.143637725757074
B5,60,1.4411042792783204,4.103703312412964,25.523565381218727,2.149084966740474,3.3121185944249727,33.11976407373585,1.70950799300196,85.475399650098,160,0.7915847179879916,7.596198692517124,33.11976407373585,7.118024279340299,5.913864404406941,1.2036164160334877,1.491276514574433,71.17718707285697,0.4263191789449081
B5,61,1.4785204476958962,4.137041265071051,26.302409205313094,2.103726658072633,3.2746974240203564,31.950306509707783,1.691824434592704,84.59122172963521,159,0.862343841050695,5.647897304394689,31.950306509707783,6.889068268033403,6.116700103369247,1.1262720342033303,1.4228593600792254,67.21471153806384,-0.8841779204627898
B5,62,1.4646061412638938,4.163167125732801,26.81553730400369,2.411225660445862,3.7908525063673046,36.334689706776444,1.696293715042448,84.8146857521224,158,0.37231461936549604,9.519152402772754,36.334689706776444,9.140600838318354,6.097400139456213,1.4990980793879052,1.646330431446283,87.61113618531749,0.22346402248719244
B5,63,1.5935197693814274,4.244255769117936,27.741637529450458,2.10970280876508,3.337916963912546,31.75631424708244,1.6829179887676688,84.14589943838344,157,0.9063388052053902,4.014676717631982,31.75631424708244,7.042012794190907,6.763305474400607,1.0412087433940727,1.3239263480138843,66.99638536309635,-0.6687863137389627
B5,64,1.4647216465945996,4.196757534303036,25.875028692567955,1.9789514790057932,3.246460452406477,31.88843502807463,1.6720803887244702,83.60401943622351,156,0.9502970818965593,6.013406335506673,31.88843502807463,6.424587713823614,6.147081606002635,1.0451443669708231,1.3510768299265261,63.105665661988425,-0.5418800021599282
B5,65,1.3656212350007046,4.225429685225028,28.03979402948261,2.182544484215695,3.4324643195318782,32.96149160073037,1.6738074060244772,83.69037030122387,155,0.7929653656931497,4.921697571247758,32.96149160073037,7.49150606786148,5.770336505145641,1.2982788891394814,1.5982063168595713,71.93992168469603,0.08635086500035527
B5,66,1.4604672505669234,4.2484355991518585,25.008823193666533,2.0033079571352617,3.692843048778442,35.33668571240912,1.671659330883717,83.58296654418585,154,0.5555925503734165,10.327862518742588,35.33668571240912,7.3979018640694925,6.204701058703955,1.1923059296614646,1.3716897495357179,70.79026366645711,-0.10740375703801419
B5,67,1.2361660851652665,4.236180264831514,24.439907964810818,1.9599666550292727,3.300284032665854,30.285522612926435,1.666378096159242,83.3189048079621,153,0.9358962321656601,5.8456146481156175,30.285522612926435,6.468446656150613,5.236622374031135,1.2352325972993972,1.5855204883470324,59.35861445147082,-0.26406173622375206
B5,68,1.194636104657854,4.237718348748827,29.24226275781601,2.0343127237312366,3.8086010099629632,34.76319381650231,1.6643182665578933,83.21591332789467,152,0.429117338785864,5.520931058686298,34.76319381650231,7.747885494183294,5.062531340786412,1.5304370427817915,1.7028722937466114,70.7192074984457,-0.10299148006743053
B5,69,1.279739441404448,4.219000198288658,27.654545363436277,2.041537425299864,3.4491531778389177,32.230173739867105,1.6559072982464025,82.79536491232011,151,0.7698470204497401,4.575628376430828,32.230173739867105,7.041575298150109,5.399220957043182,1.304183576514776,1.5952758501053794,65.79910591385558,-0.420548415574558
B5,70,1.4569990520618137,4.2579633773346055,27.096151084986268,1.980333715016184,3.534192733920275,35.11237916164996,1.6441951700494508,82.20975850247254,150,0.7237706434143303,8.016228076663694,35.11237916164996,6.998881026347543,6.203848604490439,1.128151486688706,1.3591866873309177,69.5342282682471,-0.5856064098475713
B5,71,1.4277456875896388,4.145481336926428,28.4896220919349,1.966993084490405,3.708155301057549,37.05507935535315,1.6381897366709262,81.90948683354631,149,0.4373260358688791,8.56545726341825,37.05507935535315,7.293915833396635,5.918693101780039,1.2323524311816405,1.3776914905701023,72.88708483722283,-0.3002716689262286
B5,72,1.3823074170974283,4.21610148539927,25.92396313966147,2.110222949137256,3.861252915354256,35.42170750885531,1.6416763215832957,82.08381607916479,148,0.35484857004501436,9.497744369193843,35.42170750885531,8.148104514403686,5.8279483545028965,1.398108565616946,1.5265945353663126,74.74770008281395,0.1743292456184804
B5,73,1.4665044418664348,4.207183384880494,25.8044913491964,2.02175524075513,3.708485489862295,33.39778133902512,1.637427452798397,81.87137263991985,147,0.49869789501819906,7.5932899898287225,33.39778133902512,7.49764997439345,6.169853121673907,1.2152072061578196,1.3786219687013166,67.52213945176791,-0.21244343924493592
B5,74,1.3430326393378405,4.134895473249735,25.925190244108272,2.0924207916231974,3.819288545445287,33.10218303888417,1.6336620945529312,81.68310472764657,146,0.31560692780444777,7.176992794775899,33.10218303888417,7.9915587616980375,5.55329958082468,1.4390649460534362,1.5579820849736237,69.26369603867799,-0.18826791227328954
B5,75,1.521503573509173,4.143978905886428,26.55867730089851,1.757137308965294,3.513587913299879,30.982165912047368,1.6285920688676307,81.42960344338154,145,0.6303909925865487,4.4234886111488585,30.982165912047368,6.173856410788732,6.305078713852833,0.9791878406250831,1.1548689990340666,54.43991963661117,-0.2535012842650275
B5,76,1.379703979816462,4.20742480132159,26.81005177901696,2.172410831718956,3.3610564282673554,32.35129163958551,1.6190703940748394,80.95351970374197,144,0.8463683730542346,5.5412398605685524,32.35129163958551,7.30159539078663,5.805000743161885,1.2578112758017626,1.5745484998948438,70.28029637793448,-0.47608373963956296
B5,77,1.3408873827636214,4.229888320683831,24.38010733817401,2.072055623746937,3.311495684838135,33.414561346789746,1.618851425049173,80.94257125245865,143,0.9183926358456964,9.034454008615736,33.414561346789746,6.861603256782572,5.671803879704153,1.209774421385755,1.545286837941863,69.23682975365271,-0.010948451283326222
B5,78,1.4650788907093142,4.261812967752604,26.021358493114327,1.9899265658221403,3.4305148546553177,32.94930127842527,1.620955730711498,81.0477865355749,142,0.8312981130972865,6.92794278531094,32.94930127842527,6.826472643726095,6.243892215205555,1.0933040495320852,1.3582385074558836,65.56668993921585,0.10521528311625161
B5,79,1.3807739235076144,4.193526943538754,28.099781137918463,2.0706593729253213,3.3751761581587734,34.46521240409632,1.6064911943067326,80.32455971533663,141,0.8183507853799807,6.365431266177858,34.46521240409632,6.988840147165541,5.7903126511649,1.2069883904730982,1.4996367889575823,71.36571510440409,-0.723226820238267
B5,80,1.4047738725096484,4.1418779706976245,26.56587322194445,1.923004311843331,3.474176822205242,30.946405133560383,1.5997733729495642,79.9886686474782,140,0.6677011484923825,4.3805319116159325,30.946405133560383,6.680857009206842,5.818401956359306,1.1482288537843115,1.3689066614029892,59.510070507887214,-0.3358910678584266
B5,81,1.2995039499734116,4.248125946992315,26.02881900895888,1.9050889202554184,3.54394936631535,29.84893756186962,1.5984154209669446,79.92077104834723,139,0.7041765806769646,3.8201185529107384,29.84893756186962,6.751538671713584,5.5204564481010525,1.223003701810926,1.4660124121164828,56.86488023051359,-0.06789759913097271
B5,82,1.438420351741797,4.213752523605095,27.395492435154928,2.0167790711757,3.0444493199606604,34.232735491546585,1.5947425111620623,79.73712555810312,138,1.1693032036444344,6.837243056391657,34.232735491546585,6.139981671751753,6.061147387156925,1.013006495232548,1.4020790714853018,69.03986448844475,-0.18364549024411758
B5,83,1.40611961637067,4.192287454084599,25.36627085062385,2.132493585427561,3.1166789320537065,34.77628102367685,1.5903042497145692,79.51521248572845,137,1.0756085220308922,9.410010173053003,34.77628102367685,6.64629783044175,5.894857626653009,1.1274738511734668,1.51658049613996,74.1601962080171,-0.22191307237466162
B5,84,1.3625618903114032,4.216551148078122,25.95367230599911,2.035841609189095,3.59776446774411,32.30125979417984,1.5780228710530555,78.90114355265277,136,0.6187866803340123,6.347587488180732,32.30125979417984,7.324478603495517,5.745311902920044,1.2748617877077943,1.494127807085386,65.76024871821811,-0.6140689330756857
B5,85,1.255467227425238,4.103013841162243,26.50899641737772,1.89823211009194,3.4998291063344342,32.98950953015332,1.5739984913377778,78.6999245668889,135,0.6031847348278085,6.480513112775601,32.98950953015332,6.643487989478402,5.151199411251337,1.2896973033052423,1.5119726494055201,62.6217462863211,-0.2012189857638731
B5,86,1.2943531689559276,4.196282250510869,29.66815168762413,1.8067107372390248,3.500287374782507,33.752230887860485,1.571679578390346,78.5839789195173,134,0.695994875728362,4.084079200236356,33.752230887860485,6.324006783441754,5.431471228782255,1.1643266652927862,1.3958406257052576,60.9805179508682,-0.11594564737158919
B5,87,1.6050717867769086,4.279116718582411,28.301659367144342,1.9840641429569783,3.1297967585274917,31.920489194900306,1.5689657060311557,78.44828530155777,133,1.1493199600549189,3.618829827755963,31.920489194900306,6.2097175233373765,6.868289517322012,0.9041141186137103,1.2361217481375781,63.33229803724736,-0.13569361795953228
B5,88,1.65455030815585,4.2745503520585295,27.678481757485024,1.9540168542633496,3.6544863906897898,36.23298644516218,1.5620420096379293,78.10210048189646,132,0.6200639613687398,8.55450468767716,36.23298644516218,7.140928001083886,7.072458602226137,1.0096811310901412,1.1809957331797805,70.7998661941424,-0.34618481966131753
B5,89,1.302804228869891,4.293642843428181,24.02817107491204,2.060232591744898,3.52746318635458,34.386156229277574,1.559397172374145,77.96985861870725,131,0.766179657073601,10.357985154365533,34.386156229277574,7.267394622708012,5.593776053675176,1.2991929875228467,1.5813831012292872,70.84347976838951,-0.13224186318920772
B5,90,1.2554611712243309,4.221716481060717,27.63015021061709,1.98485600356015,3.643743706192379,32.45300401933808,1.5498633139885336,77.49316569942668,130,0.5779727748683383,4.822853808720993,32.45300401933808,7.232306570670454,5.300201117889549,1.364534365735585,1.5809776112984126,64.41453986134486,-0.47669291928056623
B5,91,1.4630454364207883,4.2004994032567256,26.225643675090048,2.173725322398304,2.7496903966424875,34.53381352315833,1.544385812604455,77.21929063022274,129,1.450809006614238,8.308169848068282,34.53381352315833,5.9770716439372125,6.145521482622997,0.9725898218463492,1.4857538038710072,75.06702493427025,-0.2738750692039389
B5,92,1.3153959641271245,4.110552190949774,25.350753206625704,2.016045024817793,3.688326081595409,31.462260160161357,1.5402955691220284,77.01477845610142,128,0.42222610935436533,6.1115069535356525,31.462260160161357,7.435831446706129,5.407003762309242,1.3752221699084612,1.5326525850758617,63.42933306541636,-0.2045121741213194
